%22888
0	3078	1.0
1	3144	1.0
1	3953	1.0
1	4022	1.0
1	5016	1.0
1	6062	1.0
1	6419	1.0
1	6420	1.0
1	6421	1.0
1	6422	1.0
2	3258	2.0
2	5001	1.0
3	3	10.0
3	7	8.0
3	11	3.0
3	99	22.0
3	108	1.0
3	188	2.0
3	228	11.0
3	312	1.0
3	405	12.0
3	530	23.0
3	702	2.0
3	751	14.0
3	786	2.0
3	942	10.0
3	950	30.0
3	961	11.0
3	976	45.0
3	1118	10.0
3	1167	2.0
3	1168	12.0
3	1182	2.0
3	1249	1.0
3	1285	6.0
3	1354	5.0
3	1365	9.0
3	1418	1.0
3	1474	29.0
3	1481	14.0
3	1528	9.0
3	1544	9.0
3	1607	6.0
3	1714	48.0
3	1725	1.0
3	1851	8.0
3	1894	9.0
3	2003	9.0
3	2184	2.0
3	2205	3.0
3	2225	12.0
3	2271	11.0
3	2403	15.0
3	2483	3.0
3	2581	17.0
3	2609	13.0
3	2611	10.0
3	2697	1.0
3	2714	9.0
3	2722	1.0
3	2736	9.0
3	2822	9.0
3	2884	9.0
3	2890	10.0
3	3091	5.0
3	3302	1.0
3	3375	5.0
3	3384	9.0
3	3443	8.0
3	3520	9.0
3	3593	1.0
3	3598	1.0
3	3668	4.0
3	3726	1.0
3	3766	1.0
3	3927	8.0
3	4071	2.0
3	4135	1.0
3	4190	9.0
3	4212	9.0
3	4213	9.0
3	4245	2.0
3	4331	10.0
3	4348	1.0
3	4376	9.0
3	4588	2.0
3	4671	4.0
3	4789	15.0
3	4914	8.0
3	5035	5.0
3	5094	6.0
3	5111	4.0
3	5271	12.0
3	5275	1.0
3	5367	4.0
3	5427	10.0
3	5432	27.0
3	5449	5.0
3	5610	3.0
3	5638	4.0
3	5667	10.0
3	5712	9.0
3	5717	4.0
3	5740	9.0
3	5781	9.0
3	5802	6.0
3	5807	3.0
3	5873	1.0
3	5974	9.0
3	6007	27.0
3	6014	10.0
3	6067	8.0
3	6136	2.0
3	6230	9.0
3	6277	1.0
3	6283	3.0
3	6423	9.0
3	6424	7.0
3	6425	9.0
3	6426	9.0
3	6427	2.0
3	6428	3.0
4	49	1.0
4	4265	1.0
4	5466	1.0
4	6168	1.0
5	3362	1.0
5	3756	1.0
5	5263	1.0
5	6043	1.0
5	6429	1.0
5	6430	1.0
6	6	7.0
6	390	1.0
6	413	7.0
6	511	7.0
6	564	1.0
6	614	7.0
6	759	1.0
6	1022	1.0
6	1164	7.0
6	1215	7.0
6	1242	11.0
6	1282	7.0
6	1401	5.0
6	1543	7.0
6	1586	10.0
6	1721	6.0
6	1772	7.0
6	1988	7.0
6	2074	7.0
6	2363	3.0
6	2375	7.0
6	2480	7.0
6	2724	1.0
6	2797	7.0
6	2805	1.0
6	2816	1.0
6	2821	5.0
6	2897	7.0
6	2941	1.0
6	3036	7.0
6	3188	7.0
6	3213	1.0
6	3271	7.0
6	3293	8.0
6	3362	7.0
6	3613	7.0
6	3758	7.0
6	4296	7.0
6	4777	7.0
6	4839	7.0
6	5046	7.0
6	5060	7.0
6	5118	7.0
6	5128	7.0
6	5172	8.0
6	5364	7.0
6	5512	7.0
6	5517	10.0
6	5616	7.0
6	5668	7.0
6	5685	7.0
6	5690	1.0
6	5727	11.0
6	5728	6.0
6	5806	1.0
6	5913	7.0
6	6431	1.0
6	6432	7.0
6	6433	1.0
6	6434	7.0
6	6435	1.0
6	6436	1.0
6	6437	7.0
6	6438	1.0
6	6439	1.0
6	6440	1.0
6	6441	1.0
6	6442	1.0
6	6443	1.0
6	6444	1.0
7	121	2.0
7	237	2.0
7	457	1.0
7	554	1.0
7	623	1.0
7	736	2.0
7	1018	3.0
7	1333	1.0
7	1563	1.0
7	1607	5.0
7	1718	7.0
7	1788	5.0
7	1909	1.0
7	2000	1.0
7	2074	1.0
7	2136	11.0
7	2358	33.0
7	2379	1.0
7	2417	11.0
7	2483	1.0
7	2612	4.0
7	2629	8.0
7	2673	1.0
7	2729	1.0
7	2821	3.0
7	2868	5.0
7	3091	17.0
7	3258	15.0
7	3590	1.0
7	3630	1.0
7	3726	6.0
7	3778	4.0
7	3930	4.0
7	3933	1.0
7	3943	20.0
7	4015	3.0
7	4096	2.0
7	4160	3.0
7	4265	1.0
7	4624	2.0
7	4719	11.0
7	4918	7.0
7	4972	7.0
7	4973	1.0
7	5001	5.0
7	5035	7.0
7	5215	1.0
7	5280	3.0
7	5368	1.0
7	5729	1.0
7	5873	4.0
7	5951	1.0
7	6198	6.0
7	6269	1.0
7	6445	1.0
8	8	1.0
8	11	2.0
8	96	2.0
8	235	1.0
8	405	2.0
8	692	2.0
8	736	1.0
8	870	1.0
8	1586	1.0
8	1607	10.0
8	1707	1.0
8	1714	3.0
8	1781	1.0
8	2185	1.0
8	2358	2.0
8	2417	1.0
8	2492	1.0
8	2583	2.0
8	2588	1.0
8	2629	1.0
8	2729	1.0
8	2774	1.0
8	2818	1.0
8	2882	1.0
8	2958	1.0
8	2973	1.0
8	3030	2.0
8	3091	1.0
8	3187	1.0
8	3844	1.0
8	4265	1.0
8	4421	1.0
8	4756	1.0
8	4843	1.0
8	4972	1.0
8	4987	1.0
8	5085	1.0
8	5109	1.0
8	5280	2.0
8	5484	1.0
8	5514	2.0
8	5645	1.0
8	5670	2.0
8	5845	2.0
8	6012	1.0
8	6168	1.0
8	6224	2.0
9	3976	1.0
10	235	1.0
10	405	1.0
10	3614	1.0
10	4705	1.0
10	6446	1.0
10	6447	1.0
10	6448	1.0
10	6449	1.0
10	6450	1.0
10	6451	1.0
10	6452	1.0
10	6453	1.0
10	6454	1.0
11	8	1.0
11	11	26.0
11	53	4.0
11	74	1.0
11	96	3.0
11	272	1.0
11	328	1.0
11	447	11.0
11	570	7.0
11	608	13.0
11	640	37.0
11	709	1.0
11	736	40.0
11	739	2.0
11	755	2.0
11	756	2.0
11	786	7.0
11	797	3.0
11	799	1.0
11	908	26.0
11	936	5.0
11	946	7.0
11	964	3.0
11	1159	2.0
11	1181	1.0
11	1264	1.0
11	1311	3.0
11	1395	7.0
11	1421	5.0
11	1555	1.0
11	1605	1.0
11	1607	11.0
11	1676	1.0
11	1677	1.0
11	1714	13.0
11	1792	2.0
11	1814	9.0
11	1851	2.0
11	1896	2.0
11	1917	37.0
11	2014	5.0
11	2016	2.0
11	2017	1.0
11	2126	2.0
11	2134	9.0
11	2152	1.0
11	2159	1.0
11	2188	3.0
11	2223	1.0
11	2275	44.0
11	2278	3.0
11	2307	3.0
11	2365	1.0
11	2366	1.0
11	2402	2.0
11	2428	2.0
11	2472	1.0
11	2492	9.0
11	2554	9.0
11	2562	1.0
11	2569	3.0
11	2776	2.0
11	2800	1.0
11	2811	2.0
11	2917	2.0
11	3030	7.0
11	3059	3.0
11	3076	2.0
11	3129	1.0
11	3143	1.0
11	3187	1.0
11	3193	2.0
11	3201	10.0
11	3302	3.0
11	3344	6.0
11	3429	5.0
11	3433	1.0
11	3472	1.0
11	3589	4.0
11	3614	2.0
11	3640	5.0
11	3664	3.0
11	3680	8.0
11	3726	18.0
11	3841	3.0
11	3883	31.0
11	3888	1.0
11	3933	36.0
11	4017	41.0
11	4033	1.0
11	4135	1.0
11	4265	7.0
11	4421	47.0
11	4501	1.0
11	4535	2.0
11	4572	1.0
11	4705	2.0
11	4756	1.0
11	4763	2.0
11	4801	32.0
11	4955	1.0
11	5010	4.0
11	5225	1.0
11	5275	1.0
11	5288	2.0
11	5301	1.0
11	5310	20.0
11	5316	1.0
11	5355	62.0
11	5376	8.0
11	5396	1.0
11	5485	1.0
11	5514	4.0
11	5530	7.0
11	5592	1.0
11	5638	23.0
11	5645	1.0
11	5667	2.0
11	5715	2.0
11	5782	24.0
11	5824	3.0
11	5845	7.0
11	5851	1.0
11	5873	51.0
11	5977	6.0
11	6038	1.0
11	6111	1.0
11	6145	5.0
11	6204	9.0
11	6224	3.0
11	6455	2.0
11	6456	1.0
11	6457	1.0
11	6458	5.0
11	6459	1.0
11	6460	1.0
11	6461	1.0
11	6462	1.0
11	6463	1.0
11	6464	1.0
11	6465	1.0
11	6466	1.0
11	6467	1.0
11	6468	1.0
11	6469	1.0
11	6470	1.0
11	6471	1.0
11	6472	3.0
12	12	4.0
12	13	77.0
12	18	3.0
12	198	5.0
12	326	16.0
12	431	75.0
12	606	1.0
12	710	3.0
12	730	2.0
12	747	12.0
12	937	4.0
12	1123	3.0
12	1252	22.0
12	1264	10.0
12	1274	19.0
12	1324	3.0
12	1421	3.0
12	1429	4.0
12	1459	1.0
12	1514	2.0
12	1605	19.0
12	1649	5.0
12	1663	10.0
12	1723	4.0
12	1725	15.0
12	1780	7.0
12	1920	1.0
12	1929	1.0
12	1963	1.0
12	2052	41.0
12	2184	41.0
12	2410	1.0
12	2500	4.0
12	2534	7.0
12	2569	16.0
12	2609	1.0
12	2701	2.0
12	2719	2.0
12	2823	39.0
12	3068	1.0
12	3078	7.0
12	3170	1.0
12	3220	20.0
12	3337	5.0
12	3347	1.0
12	3388	1.0
12	3435	26.0
12	3460	4.0
12	3520	6.0
12	3541	2.0
12	3767	3.0
12	3783	22.0
12	3812	17.0
12	3858	4.0
12	3883	1.0
12	3967	4.0
12	3976	1.0
12	4077	4.0
12	4128	8.0
12	4250	2.0
12	4306	41.0
12	4317	4.0
12	4589	1.0
12	4660	30.0
12	4671	4.0
12	4693	3.0
12	4749	22.0
12	4770	2.0
12	4778	8.0
12	4789	2.0
12	5005	9.0
12	5081	6.0
12	5086	4.0
12	5281	16.0
12	5355	18.0
12	5356	1.0
12	5470	23.0
12	5636	5.0
12	5723	1.0
12	5740	3.0
12	5821	1.0
12	5830	21.0
12	5845	9.0
12	5846	11.0
12	5977	1.0
12	6145	4.0
12	6163	4.0
12	6276	3.0
12	6473	9.0
12	6474	2.0
12	6475	4.0
12	6476	11.0
12	6477	8.0
12	6478	8.0
12	6479	2.0
12	6480	4.0
12	6481	2.0
12	6482	5.0
12	6483	13.0
12	6484	1.0
12	6485	13.0
12	6486	7.0
12	6487	3.0
12	6488	8.0
12	6489	2.0
12	6490	7.0
12	6491	16.0
12	6492	2.0
12	6493	2.0
12	6494	3.0
12	6495	6.0
12	6496	6.0
12	6497	4.0
12	6498	4.0
12	6499	2.0
12	6500	11.0
12	6501	5.0
12	6502	2.0
12	6503	3.0
12	6504	1.0
12	6505	11.0
12	6506	5.0
12	6507	4.0
12	6508	5.0
12	6509	2.0
12	6510	2.0
12	6511	6.0
12	6512	5.0
12	6513	5.0
12	6514	1.0
12	6515	3.0
12	6516	7.0
12	6517	3.0
12	6518	1.0
12	6519	1.0
12	6520	11.0
12	6521	2.0
12	6522	4.0
12	6523	3.0
12	6524	1.0
12	6525	3.0
12	6526	1.0
12	6527	2.0
13	12	17.0
13	13	20.0
13	18	1.0
13	431	1.0
13	504	1.0
13	694	1.0
13	786	2.0
13	1092	3.0
13	1262	1.0
13	1264	1.0
13	1274	1.0
13	1354	1.0
13	1421	12.0
13	1455	1.0
13	1477	1.0
13	1514	1.0
13	1571	1.0
13	1597	2.0
13	1605	6.0
13	1677	1.0
13	1719	1.0
13	2052	6.0
13	2126	2.0
13	2562	1.0
13	2777	1.0
13	2823	2.0
13	2950	1.0
13	3220	3.0
13	3310	3.0
13	3365	1.0
13	3442	1.0
13	3446	1.0
13	3589	1.0
13	3629	2.0
13	3726	1.0
13	3883	8.0
13	4300	1.0
13	4329	2.0
13	4390	1.0
13	4420	1.0
13	4654	1.0
13	4703	1.0
13	4763	2.0
13	4818	1.0
13	4833	2.0
13	4904	1.0
13	5168	1.0
13	5189	1.0
13	5275	3.0
13	5285	2.0
13	5290	1.0
13	5310	1.0
13	5355	1.0
13	5634	1.0
13	5636	1.0
13	5638	3.0
13	5782	1.0
13	5807	1.0
13	5845	9.0
13	5873	3.0
13	5878	3.0
13	5973	1.0
13	6136	1.0
13	6215	1.0
13	6316	1.0
13	6528	2.0
13	6529	1.0
13	6530	2.0
13	6531	2.0
13	6532	1.0
13	6533	2.0
13	6534	1.0
14	8	1.0
14	11	1.0
14	201	1.0
14	371	1.0
14	786	1.0
14	1149	1.0
14	2549	1.0
14	2908	1.0
14	6535	1.0
14	6536	1.0
15	5403	1.0
16	16	1.0
16	235	1.0
16	938	1.0
16	3201	1.0
16	3455	1.0
16	4053	1.0
17	2581	2.0
17	2967	2.0
17	3534	2.0
17	5030	3.0
17	5547	2.0
17	6537	1.0
17	6538	1.0
18	7	14.0
18	9	1.0
18	13	1.0
18	14	1.0
18	32	1.0
18	37	3.0
18	42	4.0
18	49	3.0
18	121	15.0
18	185	15.0
18	230	1.0
18	234	1.0
18	235	1.0
18	249	1.0
18	328	1.0
18	331	2.0
18	335	1.0
18	347	1.0
18	420	5.0
18	431	16.0
18	556	1.0
18	608	12.0
18	636	2.0
18	657	1.0
18	663	4.0
18	669	3.0
18	689	15.0
18	692	1.0
18	708	1.0
18	727	3.0
18	729	2.0
18	768	1.0
18	797	1.0
18	870	2.0
18	895	1.0
18	924	2.0
18	942	1.0
18	949	4.0
18	961	1.0
18	969	3.0
18	983	1.0
18	1047	2.0
18	1094	3.0
18	1168	1.0
